# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247073		305.10767052314486
1.0		1.0		1.0		-1		247074		294.4014141344607
1.0		1.0		1.0		-1		247075		303.862219940619
1.0		1.0		1.0		-1		247076		294.5240791488866
1.0		1.0		1.0		-1		247077		301.214448190876
1.0		1.0		1.0		-1		247078		304.3407342270636
1.0		1.0		1.0		-1		247079		306.30802772994275
1.0		1.0		1.0		-1		247080		296.8136646032398
1.0		1.0		1.0		-1		247081		305.01645435411746
1.0		1.0		1.0		-1		247082		304.47673513419693
1.0		1.0		1.0		-1		247083		295.0456473512154
1.0		1.0		1.0		-1		247084		307.9998548698932
1.0		1.0		1.0		-1		247085		309.02801320444644
1.0		1.0		1.0		-1		247086		309.353572324466
1.0		1.0		1.0		-1		247087		301.3065939412104
1.0		1.0		1.0		-1		247088		298.22936492256633
1.0		1.0		1.0		-1		247089		296.90701235814294
1.0		1.0		1.0		-1		247090		300.33234779092584
1.0		1.0		1.0		-1		247091		289.6093758199163
1.0		1.0		1.0		-1		247092		291.3941584969619
1.0		1.0		1.0		-1		247093		291.2433362117721
1.0		1.0		1.0		-1		247094		299.56698200232813
1.0		1.0		1.0		-1		247095		306.02182032115644
1.0		1.0		1.0		-1		247096		299.2609019364328
1.0		1.0		1.0		-1		247097		310.8923217828457
1.0		1.0		1.0		-1		247098		299.2622458491743
1.0		1.0		1.0		-1		247099		302.20864365523835
1.0		1.0		1.0		-1		247100		302.6580810791519

#***************************************************************************
#
# original cross-section: 300.0965613754602
#     scale variation: +15% -12.5%
#     central scheme variation: +13.4% - 0%
# PDF variation: +1.82% -1.82%
#
# dynamical scheme # 1 : 327.207 +12% -11.8% # \sum ET
# dynamical scheme # 2 : 327.207 +12% -11.8% # \sum\sqrt{m^2+pt^2}
# dynamical scheme # 3 : 313.037 +15% -12.8% # 0.5 \sum\sqrt{m^2+pt^2}
# dynamical scheme # 4 : 340.179 +10% -10% # \sqrt{\hat s}
#***************************************************************************
